sample_id,image_id,question,ground_truth,question_type_structural,question_type_semantic,n_claims_total,claims_total_object_existence,claims_supported_object_existence,claims_contradicted_object_existence,claims_uncertain_object_existence,claims_total_attribute,claims_supported_attribute,claims_contradicted_attribute,claims_uncertain_attribute,claims_total_spatial,claims_supported_spatial,claims_contradicted_spatial,claims_uncertain_spatial,claims_total_counting,claims_supported_counting,claims_contradicted_counting,claims_uncertain_counting,claims_total_action,claims_supported_action,claims_contradicted_action,claims_uncertain_action,claims_total_text_ocr,claims_supported_text_ocr,claims_contradicted_text_ocr,claims_uncertain_text_ocr,dominant_contradicted_type,has_any_contradiction
11908666,2357279,What color is the towel on the right side of the photo?,brown,query,attr,5,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
10123004,2332332,"In which part is the flag, the top or the bottom?",top,choose,attr,5,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,none,0
14144547,2324283,What kind of vehicle is it?,car,query,cat,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,object_existence,1
4869171,2361211,In which part is the small shelf?,left,query,attr,5,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
9623056,2327476,What kind of furniture is red?,table,query,cat,5,2,2,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
19501031,2394408,Are there both a door and window in the image?,no,logical,obj,5,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,none,0
17746156,2368062,What color is the shirt that the boy is in?,white,query,attr,5,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
1385341,2335783,What does the man hold onto?,pole,query,rel,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,object_existence,1
11196211,2399024,What are the men to the left of the horse wearing?,cowboy hat,query,rel,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,object_existence,1
15641002,2334745,Is there food to the right of the food that is lying on top of the plate?,yes,verify,rel,5,1,1,0,0,1,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,spatial,1
10230544,2416765,Do you see both a door and a window?,yes,logical,obj,5,3,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
11499909,2333498,Do you see both cars and umbrellas there?,yes,logical,obj,5,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
3337468,2377193,Which kind of furniture is the statue on?,bookshelf,query,rel,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
9569413,2414061,What animal is this fence behind of?,cat,query,rel,5,1,1,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
13368717,2411178,Is the poster above the books?,yes,verify,rel,5,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,none,0
12565565,2378833,Are there boats in the image?,no,verify,obj,5,1,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,none,0
19695032,2343965,Which place is it?,lake,query,global,5,2,0,2,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
13773559,2397981,Do you see cars or clocks there?,yes,logical,obj,5,3,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
10599873,2385133,How is the vehicle that is parked by the sidewalk called?,bus,query,rel,5,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,object_existence,1
7846642,2359553,Is the man on the right side or on the left of the photo?,right,choose,attr,5,1,1,0,0,1,0,0,1,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
11183569,2365049,What is the purse on?,bench,query,rel,5,3,3,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
612856,2358938,How large is the porcelain sink?,large,query,attr,5,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
11985230,2386099,What is on the table?,glass,query,rel,5,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
11611800,2372163,What is the table in front of?,clock,query,rel,5,0,0,0,0,0,0,0,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,none,0
3983167,2377682,Do you see fences to the right of the vehicle on the right?,yes,verify,rel,5,2,2,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
17387034,2357841,What kind of sign is on the post?,street sign,query,rel,5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,3,none,0
15135493,2410392,What does the man read?,paper,query,rel,5,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,none,0
296203,2414858,What is the woman carrying?,radio,query,rel,5,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,spatial,1
3612777,2363223,Who is petting the horse?,man,query,rel,5,1,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
158976,2359433,Is the person to the right or to the left of the pink candle?,right,choose,rel,10,5,5,0,0,1,0,0,1,2,1,0,1,0,0,0,0,2,2,0,0,0,0,0,0,none,0
17726909,2349045,Is the man to the right or to the left of the people that are wearing glasses?,left,choose,rel,5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,none,0
15776149,2319436,What color is the fruit to the left of the bowl?,yellow,query,attr,5,2,1,1,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
18437330,2380135,What is sitting in the bowl?,sauce,query,rel,5,2,1,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
101047999,2329006,Are there chairs to the right of the blanket in the top of the photo?,no,verify,rel,5,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
7740534,2318174,Is there any racket or fence in the picture?,yes,logical,obj,6,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
2639501,2358464,Are there both a knife and a potato in the photograph?,yes,logical,obj,5,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
18100369,2395206,Are there bells or helmets in the scene?,no,logical,obj,5,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
12974671,2404130,What is on the table?,tray,query,rel,6,3,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
13273642,2347438,What kind of furniture is above the trunk?,bed,query,rel,5,1,1,0,0,2,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
11211902,2394152,Is the salad to the left or to the right of the food on the plate?,right,choose,rel,5,1,1,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
9488668,2401908,What is the device that is to the right of the chair at the table?,remote control,query,rel,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,1,0,0,1,none,0
111030897,2400651,Which side of the image is the boy on?,left,query,attr,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,none,0
41050837,2386051,What is the woman on the street wearing?,shirt,query,rel,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,none,0
15794361,2366610,Does the shirt have white color?,yes,verify,attr,5,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
677800,2407766,What do both the floor and the wall have in common?,material,compare,attr,5,1,1,0,0,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,attribute,1
7245061,2406463,What item of furniture is wooden?,table,query,cat,5,0,0,0,0,4,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
161071057,2376032,Do you see dogs in the photo?,no,verify,obj,5,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
760649,2350568,What is the woman on?,chair,query,rel,5,1,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
5473419,2339910,Which color is the plate?,blue,query,attr,5,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
4145595,2346486,Are there any shelves on the wall?,no,verify,rel,5,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
8728446,2362400,What is the woman wearing?,cap,query,rel,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,none,0
19110577,2376766,What is the man on?,bench,query,rel,5,3,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
784551,2369561,Which side of the photo are the cars on?,right,query,attr,5,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
4792058,2326324,Is the color of the man shirt different than the umbrella?,no,compare,attr,5,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
1564748,2331126,Does the bowl to the right of the surfboard have black color and small size?,yes,logical,attr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
10630915,2406643,Who is wearing a helmet?,skateboarder,query,rel,10,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,7,7,0,0,0,0,0,0,none,0
19379027,2399484,Is there any food or wine that is white?,yes,logical,obj,5,0,0,0,0,4,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
5867327,2358152,On which side of the picture are the figurines?,right,query,attr,5,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
14770772,2348905,What color does the beard have?,gray,query,attr,5,2,1,1,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
11705481,2344018,What's the bottle made of?,plastic,query,attr,5,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
14384714,2389376,What is the umpire wearing?,hat,query,rel,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,none,0
4229498,2397958,Are there white zebras or dogs?,yes,logical,obj,5,1,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
12456426,2318983,On which side of the image is the surfboard?,left,query,attr,5,3,3,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
19818113,2388404,Is there a train or a window in this image?,yes,logical,obj,5,3,3,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
3987139,2400828,What is the appliance to the left of the person in the middle?,refrigerator,query,rel,5,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,spatial,1
7358382,4888,What is the cooking utensil to the left of the chair that is sitting at the counter called?,pan,query,rel,5,0,0,0,0,2,0,0,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,spatial,1
13930214,2400117,Is the woman wearing jeans?,yes,verify,rel,5,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
161063494,2410862,What animal rides the animal to the left of the wine?,frog,query,rel,5,1,1,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
17773211,2320507,"What color is the animal's tail, white or black?",white,choose,attr,5,0,0,0,0,4,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1235881,2362824,Is the nose pink?,yes,verify,attr,5,1,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
12140937,2359333,What are the headphones on?,sofa,query,rel,5,2,2,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
10857773,2360862,Are there both berries and peaches in the image?,no,logical,obj,5,1,1,0,0,3,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,attribute,1
14740694,2365515,Which item of furniture is made of leather?,couch,query,cat,5,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
6751549,2361523,"In which part of the picture is the rope, the top or the bottom?",bottom,choose,attr,5,2,2,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
449386,2402403,What place is it?,hangar,query,global,5,4,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
12165541,2398481,Where are the scissors?,floor,query,rel,5,0,0,0,0,2,0,0,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
9334085,2348612,Is the man on the left side?,no,verify,attr,5,2,2,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
2996718,2318090,Who is wearing pants?,player,query,rel,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,attribute,1
1863049,2390571,Is the man to the right of the person that is standing on the side walk?,no,verify,rel,5,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
12241557,2368239,"On which side of the image is the teddy bear, the left or the right?",right,choose,attr,5,1,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,none,0
101001520,2339853,What is the vegetable to the left of the olives that look black?,broccoli,query,rel,5,3,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
4248774,2380656,Are there both a fence and a bench in this photograph?,yes,logical,obj,5,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
17250321,2411357,What appliance is on?,oven,query,cat,5,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,none,0
91044151,2376493,What kind of animal is in front of the trees?,bears,query,rel,5,2,0,2,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
5491597,2374257,What is the color of the vehicle on the street?,dark,query,attr,5,2,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
12741461,2378292,Which color is the balloon that is to the right of the other balloon?,pink,query,attr,5,1,1,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
9816097,2346213,What is on the roof?,chimney,query,rel,5,1,1,0,0,2,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,none,0
2411963,2392595,"In which part of the image is the camera, the bottom or the top?",bottom,choose,attr,5,2,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
18348364,2339244,What is the piece of furniture to the left of the coffee table the tray is on top of?,sofa,query,rel,5,0,0,0,0,1,0,0,1,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,spatial,1
17528428,2410790,Does the chair on the side walk look pink and plastic?,no,logical,attr,5,2,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
4891899,2405260,What is standing behind the girl?,tree,query,rel,5,0,0,0,0,3,0,1,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,attribute,1
2447446,2339777,Who is in the water?,man,query,rel,5,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,object_existence,1
16529302,2414784,Is the tub the same color as the cat?,no,compare,attr,5,3,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
21061347,2403478,What is the color of the desk?,black,query,attr,5,1,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,none,0
11493619,2363920,Is the vehicle tan and large?,no,logical,attr,5,3,3,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1956330,2375919,What are the people in front of the forest wearing?,jeans,query,rel,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,none,0
1697991,2366066,Are there any skiers to the left of the people that are skiing?,no,verify,rel,5,3,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
19910432,2318963,What food is to the right of the woman?,pasta,query,rel,5,2,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
6974680,2379978,What do you think is on the shelf above the sink?,glass,query,rel,5,0,0,0,0,3,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
1370125,2342793,What is located on top of the cabinet by the desk?,printer,query,rel,5,2,1,1,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
16464458,2386341,What is the black item of furniture called?,shelf,query,cat,5,2,1,1,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
212582,2370908,Of what color is the vehicle the pole is on the side of?,green,query,attr,5,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,object_existence,1
1796765,2393919,Do you see any maroon ties?,yes,verify,obj,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,none,0
13628221,2342004,Who is in front of the wall?,man,query,rel,5,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
19326711,2341622,What kind of animal is large?,bird,query,cat,5,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
7894112,2379906,The boy is where?,ground,query,rel,5,2,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
14974783,2338671,Is the orange to the right of an apple?,no,verify,rel,5,2,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
18655716,2328701,What color does the backpack on the right have?,green,query,attr,5,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
7859572,2387426,What vehicle has the same color as the large window?,truck,query,rel,5,1,1,0,0,3,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,attribute,1
17206229,2413307,Is the girl that is not sad wearing boots?,no,verify,rel,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,1,none,0
17362266,2322487,Is the field covered with weeds?,yes,verify,rel,5,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
2532956,2407291,What animal is standing in the dirt?,zebra,query,rel,5,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
16844708,2405085,What is the fence in front of?,pole,query,rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
8332189,498265,Is the woman in the bottom part?,yes,verify,attr,5,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,2,2,0,0,0,0,0,0,counting,1
1588791,2387080,On which side of the photo is the cardboard box?,left,query,attr,5,1,1,0,0,1,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,none,0
3236221,2411222,Where is the boy?,floor,query,rel,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,none,0
14445965,2386698,Is the bowl to the left or to the right of the mug?,right,choose,rel,5,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
11546518,2380112,What is on the vehicle that is in the snow?,ladder,query,rel,5,3,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
4119802,2366036,Is the black bag on the right side?,no,verify,attr,5,1,1,0,0,1,0,0,1,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,none,0
3431,2390911,How big is the giraffe near the other giraffes?,large,query,attr,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,none,0
4813497,2373574,Is the orange on a plate?,yes,verify,rel,5,1,1,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
450776,2402409,What is leaning against the bench?,bicycle,query,rel,5,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
13629300,2324171,What is the seat on?,bench,query,rel,5,2,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
13663536,2333016,Which kind of furniture is the keyboard on?,desk,query,rel,5,3,3,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
3539432,2342950,What is the color of the socks the boy is wearing?,red,query,attr,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,none,0
18671112,2405414,What's located on top of the man?,jacket,query,rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
18492629,2371601,Who is in front of the dark trees?,man,query,rel,5,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,none,0
14279279,2321894,What's the pipe on?,motorcycle,query,rel,5,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
15340115,2325932,Who is wearing a jacket?,woman,query,rel,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,object_existence,1
19904701,2368905,On which side is the chair?,left,query,attr,5,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,none,0
13515501,2397987,Is the large device on the left?,yes,verify,attr,5,2,0,2,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
5310359,2414935,Who is sitting?,man,query,cat,5,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
41029551,2320665,What is full of water?,fountain,query,rel,5,3,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
2207917,2393892,Who is holding the teddy bear?,man,query,rel,5,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,object_existence,1
3510424,2373925,What is the vegetable that is to the left of the bag in the top of the photo?,broccoli,query,rel,5,0,0,0,0,4,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
2921844,2383506,What is the appliance to the right of him?,microwave oven,query,rel,5,1,0,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
600980,2396488,Who is riding on a skateboard?,skater,query,rel,5,2,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
7202148,2387572,What is on the traffic signal?,chain,query,rel,5,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,object_existence,1
1979414,2376384,Do you see both mirrors and towels?,yes,logical,obj,5,2,2,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
11214457,2412272,On which side of the picture is the woman?,right,query,attr,5,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,none,0
5891651,2384647,Is there a plate in this photo?,yes,verify,obj,5,2,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
15427529,2363939,Is this pillow on a bed?,no,verify,rel,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,object_existence,1
736977,2338149,On which side is the bear?,left,query,attr,5,3,3,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,none,0
292525,2408312,What is on the post?,wire,query,rel,5,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,0,0,3,none,0
1173487,2354443,Where is that tree?,beach,query,rel,5,3,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
1650140,2384793,Is the book in front of a remote control?,no,verify,rel,5,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
4986662,2380178,What is the vehicle in the grass called?,bus,query,rel,5,3,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
10338521,2344193,What is in front of the horse?,gate,query,rel,5,1,1,0,0,1,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,none,0
19757872,2385218,Is the person to the left of the woman carrying an umbrella?,no,verify,rel,5,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,spatial,1
289920,2395760,Does the shirt look brown?,yes,verify,attr,5,2,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
16710724,1074,What is the bike in front of?,steps,query,rel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
15225219,2330610,Is the woman wearing a skirt?,no,verify,rel,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,none,0
21010741,498188,"Which color is the knife, red or black?",red,choose,attr,5,3,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
19358398,1159380,Is the lamp on the left side?,yes,verify,attr,5,1,1,0,0,2,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,spatial,1
13339719,2356833,Does the person that is to the right of the console appear to be driving or playing?,playing,choose,attr,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,object_existence,1
889726,2403039,"In which part of the photo is the sheep, the bottom or the top?",top,choose,attr,5,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,none,0
12639700,2323162,How large are the towers?,large,query,attr,5,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,none,0
16275129,2380483,Do you see any speaker there?,yes,verify,obj,5,2,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,object_existence,1
17297249,2398522,What is in front of the bushes?,bench,query,rel,5,0,0,0,0,4,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,0
13178406,2370684,What kind of sign do you think is above the snow on the ground?,street sign,query,rel,5,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,none,0
1925086,2366862,Does the animal next to the bath tub look large?,no,verify,attr,5,2,1,1,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,object_existence,1
